id	age	sex	task	vdate	timepoint	run	ver	avatar	trial	block	left_pos	left_prob	up_pos	up_prob	right_pos	right_prob	score	rt	picked	picked_prob	picked_step	avoided	avoided_prob	avoided_step	iti_onset	chose_onset	waiting_onset	feedback_onset	prob_picked	pick_dist	optimal_choice	blocktype	picked_unified	avoid_unified
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	2	Lc20Uc50Rf100	c	20	c	50	f	100	true	1400	up	50	1	left	20	1	67997.649	68997.789	70397.985	70648.02	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	3	Lc20Uc50Rf100	c	20	c	50	f	100	true	50	up	50	1	left	20	1	70864.717	71864.857	71914.864	72115.121	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	4	Lc20Uc50Rf100	c	20	c	50	f	100	false	183	up	50	1	left	20	1	72298.48	73331.958	73515.317	73815.359	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	5	Lc20Uc50Rf100	c	20	c	50	f	100	true	400	right	100	2	left	20	1	74098.732	75098.872	75498.928	76315.709	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	6	Lc20Uc50Rf100	c	20	c	50	f	100	true	67	right	100	2	left	20	1	77182.497	78199.306	78265.982	79082.763	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	7	Lc20Uc50Rf100	c	20	c	50	f	100	true	433	right	100	2	left	20	1	80016.227	81033.036	81466.43	82233.427	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	8	Lc20Uc50Rf100	c	20	c	50	f	100	true	350	right	100	2	up	50	1	83116.884	84117.024	84467.073	85283.854	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	9	Lc20Uc50Rf100	c	20	c	50	f	100	true	33	right	100	2	up	50	1	86117.304	87117.444	87150.782	87967.563	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	10	Lc20Uc50Rf100	c	20	c	50	f	100	false	1334	left	20	1	up	50	1	88751.006	89784.484	91118.004	91368.039	20	close	FALSE	init	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	11	Lc20Uc50Rf100	c	20	c	50	f	100	true	533	right	100	2	up	50	1	91618.074	92651.552	93184.96	93901.965	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	12	Lc20Uc50Rf100	c	20	c	50	f	100	true	150	right	100	2	left	20	1	94768.753	95768.893	95918.914	96669.019	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	13	Lc20Uc50Rf100	c	20	c	50	f	100		NA		NA	NA		NA	NA	97485.8	98485.94	NA	NA	NA	NA	NA	init	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	14	Lc20Uc50Rf100	c	20	c	50	f	100	true	817	right	100	2	left	20	1	101519.698	102519.838	103336.619	104236.982	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	15	Lc20Uc50Rf100	c	20	c	50	f	100	true	717	right	100	2	up	50	1	105103.77	106103.91	106820.677	107604.12	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	16	Lc20Uc50Rf100	c	20	c	50	f	100	true	550	right	100	2	up	50	1	108437.57	109454.379	110004.456	110821.237	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	17	Lc20Uc50Rf100	c	20	c	50	f	100	true	1867	up	50	1	left	20	1	111671.356	112704.834	114571.991	114872.033	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	18	Lc20Uc50Rf100	c	20	c	50	f	100	false	1000	up	50	1	left	20	1	115138.737	116155.546	117155.686	117389.052	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	19	Lc20Uc50Rf100	c	20	c	50	f	100	false	1534	left	20	1	up	50	1	117589.08	118622.558	120156.106	120406.141	20	close	FALSE	init	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	20	Lc20Uc50Rf100	c	20	c	50	f	100	true	517	right	100	2	left	20	1	120706.183	121722.992	122239.731	123039.843	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	21	Lc20Uc50Rf100	c	20	c	50	f	100	false	700	left	20	1	up	50	1	123956.86	124990.338	125690.436	125923.802	20	close	FALSE	init	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	22	Lc20Uc50Rf100	c	20	c	50	f	100	true	750	right	100	2	up	50	1	126157.168	127190.646	127940.751	128790.87	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	23	Lc20Uc50Rf100	c	20	c	50	f	100	true	1017	up	50	1	left	20	1	129741.003	130774.481	131791.29	132007.987	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	24	Lc20Uc50Rf100	c	20	c	50	f	100	true	933	right	100	2	up	50	1	132258.022	133291.5	134224.964	134941.966	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	25	Lc20Uc50Rf100	c	20	c	50	f	100	true	950	right	100	2	up	50	1	135742.078	136742.218	137692.351	138525.801	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	26	Lc20Uc50Rf100	c	20	c	50	f	100	false	1217	left	20	1	right	100	2	139342.582	140342.722	141559.559	141742.918	20	close	FALSE	init	first20	first100
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	27	Lc20Uc50Rf100	c	20	c	50	f	100	true	1000	right	100	2	up	50	1	141976.284	142976.424	143976.564	144726.892	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	28	Lc20Uc50Rf100	c	20	c	50	f	100	true	850	right	100	2	up	50	1	145643.687	146677.165	147527.284	148294.058	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	29	Lc20Uc50Rf100	c	20	c	50	f	100	true	833	right	100	2	left	20	1	149094.17	150127.648	150961.098	151861.224	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	30	Lc20Uc50Rf100	c	20	c	50	f	100	false	1617	up	50	1	left	20	1	152711.343	153711.483	155328.607	155545.304	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	31	Lc20Uc50Rf100	c	20	c	50	f	100	true	1083	right	100	2	up	50	1	155812.008	156845.486	157928.971	158679.076	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	32	Lc20Uc50Rf100	c	20	c	50	f	100	true	783	right	100	2	up	50	1	159595.871	160596.011	161379.454	162129.559	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	33	Lc20Uc50Rf100	c	20	c	50	f	100	true	583	right	100	2	up	50	1	163096.361	164113.17	164696.585	165513.59	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	34	Lc20Uc50Rf100	c	20	c	50	f	100	false	1150	up	50	1	left	20	1	166297.033	167297.173	168447.334	168664.031	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	35	Lc20Uc50Rf100	c	20	c	50	f	100	true	983	right	100	2	left	20	1	168880.728	169897.537	170881.008	171581.106	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	36	Lc20Uc50Rf100	c	20	c	50	f	100		NA		NA	NA		NA	NA	172347.88	173381.358	NA	NA	NA	NA	NA	init	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	37	Lc20Uc50Rf100	c	20	c	50	f	100		NA		NA	NA		NA	NA	176382	177415.478	NA	NA	NA	NA	NA	init	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	38	Lc20Uc50Rf100	c	20	c	50	f	100	true	600	right	100	2	left	20	1	180415.898	181432.707	182032.791	182816.234	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	39	Lc20Uc50Rf100	c	20	c	50	f	100	true	567	right	100	2	left	20	1	183649.684	184666.493	185233.239	186100.26	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	40	Lc20Uc50Rf100	c	20	c	50	f	100	true	333	right	100	2	left	20	1	187000.386	188000.526	188333.906	189134.018	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	41	Lc20Uc50Rf100	c	20	c	50	f	100	true	350	right	100	2	left	20	1	190017.475	191050.953	191401.002	192134.438	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	42	Lc20Uc50Rf100	c	20	c	50	f	100	true	1250	up	50	1	left	20	1	193001.226	194001.366	195251.541	195501.798	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	43	Lc20Uc50Rf100	c	20	c	50	f	100	true	533	right	100	2	up	50	1	195801.84	196818.649	197352.057	198168.838	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	44	Lc20Uc50Rf100	c	20	c	50	f	100	true	533	right	100	2	up	50	1	199052.295	200085.773	200619.181	201369.286	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	45	Lc20Uc50Rf100	c	20	c	50	f	100	true	1367	left	20	1	right	100	2	202269.412	203302.89	204669.748	204919.783	20	close	FALSE	init	first20	first100
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	46	Lc20Uc50Rf100	c	20	c	50	f	100	false	1200	up	50	1	left	20	1	205169.818	206170.181	207370.349	207653.722	50	close	TRUE	init	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	47	Lc20Uc50Rf100	c	20	c	50	f	100	true	683	right	100	2	up	50	1	207903.757	208937.235	209620.664	210520.79	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	48	Lc20Uc50Rf100	c	20	c	50	f	100	true	750	right	100	2	left	20	1	211337.571	212337.711	213087.816	213871.259	100	far	TRUE	init	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	49	Lc20Uc50Rf100	c	20	c	50	f	100	true	600	right	100	2	up	20	1	214721.378	215754.856	216354.94	217138.615	100	far	TRUE	init	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	50	Lc50Uc20Rf100	c	50	c	20	f	100	true	433	right	100	2	left	50	1	217972.065	218972.205	219405.599	220122.366	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	51	Lc50Uc20Rf100	c	50	c	20	f	100	false	1267	up	20	1	left	50	1	221005.823	222022.632	223289.476	223556.18	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	52	Lc50Uc20Rf100	c	50	c	20	f	100		NA		NA	NA		NA	NA	223806.215	224823.024	NA	NA	NA	NA	NA	switch	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	53	Lc50Uc20Rf100	c	50	c	20	f	100	false	983	up	20	1	left	50	1	227823.68	228823.82	229807.291	230023.988	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	54	Lc50Uc20Rf100	c	50	c	20	f	100	true	833	right	100	2	left	50	1	230257.354	231274.163	232107.613	232957.732	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	55	Lc50Uc20Rf100	c	50	c	20	f	100	true	1267	left	50	1	up	20	1	233791.182	234791.322	236058.166	236241.525	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	56	Lc50Uc20Rf100	c	50	c	20	f	100	true	733	right	100	2	up	20	1	236558.458	237575.267	238308.703	239158.822	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	57	Lc50Uc20Rf100	c	50	c	20	f	100	true	533	right	100	2	left	50	1	240008.941	241025.75	241559.158	242409.277	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	58	Lc50Uc20Rf100	c	50	c	20	f	100	true	567	right	100	2	left	50	1	243292.734	244326.212	244892.958	245743.077	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	59	Lc50Uc20Rf100	c	50	c	20	f	100	true	333	right	100	2	up	20	1	246726.772	247743.581	248076.961	248810.397	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	60	Lc50Uc20Rf100	c	50	c	20	f	100	true	350	right	100	2	left	50	1	249793.868	250810.677	251160.726	251910.831	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	61	Lc50Uc20Rf100	c	50	c	20	f	100	true	667	right	100	2	left	50	1	252777.619	253811.097	254477.857	255327.976	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	62	Lc50Uc20Rf100	c	50	c	20	f	100	false	1067	up	20	1	left	50	1	256194.764	257194.904	258261.958	258461.986	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	63	Lc50Uc20Rf100	c	50	c	20	f	100	true	1534	right	100	2	left	50	1	258695.352	259712.161	261245.709	261962.476	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	64	Lc50Uc20Rf100	c	50	c	20	f	100	false	1117	left	50	1	up	20	1	262829.264	263846.073	264962.896	265179.593	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	65	Lc50Uc20Rf100	c	50	c	20	f	100		NA		NA	NA		NA	NA	265446.297	266479.775	NA	NA	NA	NA	NA	switch	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	66	Lc50Uc20Rf100	c	50	c	20	f	100	true	1183	right	100	2	left	50	1	269497.103	270497.243	271680.742	272430.847	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	67	Lc50Uc20Rf100	c	50	c	20	f	100	true	450	right	100	2	left	50	1	273264.297	274264.437	274714.5	275447.936	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	68	Lc50Uc20Rf100	c	50	c	20	f	100	false	967	up	20	1	left	50	1	276364.731	277381.54	278348.569	278565.266	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	69	Lc50Uc20Rf100	c	50	c	20	f	100	false	1567	left	50	1	up	20	1	278831.97	279865.448	281432.334	281665.7	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	70	Lc50Uc20Rf100	c	50	c	20	f	100	true	683	right	100	2	up	20	1	281915.735	282932.544	283615.973	284416.085	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	71	Lc50Uc20Rf100	c	50	c	20	f	100	true	600	right	100	2	up	20	1	285316.211	286349.689	286949.773	287783.223	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	72	Lc50Uc20Rf100	c	50	c	20	f	100	true	550	right	100	2	up	20	1	288700.241	289733.719	290283.796	291033.901	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	73	Lc50Uc20Rf100	c	50	c	20	f	100	false	1000	up	20	1	left	50	1	291800.675	292834.153	293834.293	294050.99	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	74	Lc50Uc20Rf100	c	50	c	20	f	100	true	1217	right	100	2	up	20	1	294267.687	295284.496	296501.333	297251.438	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	75	Lc50Uc20Rf100	c	50	c	20	f	100	true	650	right	100	2	left	50	1	298034.881	299068.359	299718.45	300485.464	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	76	Lc50Uc20Rf100	c	50	c	20	f	100	true	683	right	100	2	left	50	1	301302.245	302319.054	303002.483	303769.257	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	77	Lc50Uc20Rf100	c	50	c	20	f	100	true	400	right	100	2	up	20	1	304719.39	305719.53	306119.586	306919.698	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	78	Lc50Uc20Rf100	c	50	c	20	f	100	true	650	right	100	2	left	50	1	307886.5	308903.309	309553.4	310270.4	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	79	Lc50Uc20Rf100	c	50	c	20	f	100	true	567	right	100	2	left	50	1	311137.188	312153.997	312720.743	313687.545	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	80	Lc50Uc20Rf100	c	50	c	20	f	100	true	450	right	100	2	left	50	1	314604.34	315621.149	316071.212	317054.683	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	81	Lc50Uc20Rf100	c	50	c	20	f	100	true	450	right	100	2	up	20	1	317988.147	318988.287	319438.35	320322.03	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	82	Lc50Uc20Rf100	c	50	c	20	f	100		NA		NA	NA		NA	NA	321155.48	322188.958	NA	NA	NA	NA	NA	switch	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	83	Lc50Uc20Rf100	c	50	c	20	f	100	true	650	right	100	2	up	20	1	325206.047	326239.525	326889.616	327623.052	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	84	Lc50Uc20Rf100	c	50	c	20	f	100	true	350	right	100	2	left	50	1	328506.509	329506.649	329856.698	330707.044	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	85	Lc50Uc20Rf100	c	50	c	20	f	100	true	517	right	100	2	up	20	1	331557.163	332557.303	333074.042	333940.83	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	86	Lc50Uc20Rf100	c	50	c	20	f	100	true	617	right	100	2	left	50	1	334824.287	335841.096	336457.849	337241.292	100	far	TRUE	switch	first100	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	87	Lc50Uc20Rf100	c	50	c	20	f	100	false	1717	up	20	1	left	50	1	338141.418	339158.227	340875.36	341175.402	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	88	Lc50Uc20Rf100	c	50	c	20	f	100		NA		NA	NA		NA	NA	341408.768	342408.908	NA	NA	NA	NA	NA	switch	NA	NA
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	89	Lc50Uc20Rf100	c	50	c	20	f	100	true	1517	left	50	1	up	20	1	345442.666	346476.144	347993.023	348193.051	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	90	Lc50Uc20Rf100	c	50	c	20	f	100	true	667	left	50	1	up	20	1	348443.086	349476.564	350143.324	350410.253	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	91	Lc50Uc20Rf100	c	50	c	20	f	100	true	667	right	100	2	up	20	1	350710.295	351743.773	352410.533	353210.645	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	92	Lc50Uc20Rf100	c	50	c	20	f	100	true	550	right	100	2	up	20	1	354077.433	355094.242	355644.319	356461.1	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	93	Lc50Uc20Rf100	c	50	c	20	f	100	false	550	left	50	1	up	20	1	357377.895	358394.704	358944.781	359161.478	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	94	Lc50Uc20Rf100	c	50	c	20	f	100	true	617	right	100	2	up	20	1	359461.52	360461.66	361078.413	361962.099	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	95	Lc50Uc20Rf100	c	50	c	20	f	100	true	467	right	100	2	up	20	1	362812.218	363829.027	364295.759	365145.878	100	far	TRUE	switch	first100	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	96	Lc50Uc20Rf100	c	50	c	20	f	100	false	1200	up	20	1	left	50	1	366029.335	367029.475	368229.643	368413.002	20	close	FALSE	switch	first50	first20
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	97	Lc50Uc20Rf100	c	50	c	20	f	100	true	1484	left	100	1	up	100	1	368696.375	369696.515	371180.056	371396.991	50	close	TRUE	switch	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	98	Lc100Uc100Rf100	c	100	c	100	f	100	true	917	left	100	1	up	100	1	371663.695	372663.835	373580.63	373797.327	100	close	TRUE	devalue	first20	first50
313c03e97878881e9714ea922300adcf	13	M	habit	2021-11-04T15:23:44.2677	1	1	20211025v3-longertrials	lizard	99	Lc100Uc100Rf100	c	100	c	100	f	100	true	717	left	100	1	up	100	1	374130.707	375147.516	375864.283	376097.649	100	close	TRUE	devalue	first20	first50
